year,parent_entity,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,fugitive_methane_emissions_MtCH4,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1994,APA Corporation,Investor-owned Company,Apache,Natural Gas,155.9,Bcf/yr,8.330321625,0.0144578063207715,0.2376951064093031,0.4770307530381472,2.3041065666432186,0.0822895202372578,3.0332902324114404,11.36361185741144,OGJ100
1995,APA Corporation,Investor-owned Company,Apache,Natural Gas,210.6,Bcf/yr,11.25314775,0.019530558121581,0.3210942232828687,0.6444045964710315,3.1125390823288126,0.1111621100831718,4.097568460204293,15.350716210204292,OGJ100
1996,APA Corporation,Investor-owned Company,Apache,Natural Gas,205.3,Bcf/yr,10.969948875000002,0.0190390483492905,0.3130135044633094,0.6281873867782659,3.0342083266956568,0.1083645830962734,3.9944482662865224,14.964397141286524,OGJ100
1997,APA Corporation,Investor-owned Company,Apache,Natural Gas,222.2,Bcf/yr,11.87297925,0.020606315359047,0.3387803248502062,0.6798988667419905,3.2839799814504373,0.1172849993375156,4.323265488401681,16.19624473840168,OGJ100
1998,APA Corporation,Investor-owned Company,Apache,Natural Gas,64.06,Bcf/yr,3.4229660250000005,0.0059407766062131,0.0976699712416931,0.1960140477204856,0.9467675860113188,0.0338131280718328,1.2463923815797109,4.669358406579711,OGJ100
1999,APA Corporation,Investor-owned Company,Apache,Natural Gas,239.5,Bcf/yr,12.797383125,0.0222106774459574,0.3651570108083906,0.7328342870598862,3.5396633913473434,0.1264165496909765,4.6598653666615775,17.457248491661577,OGJ100
2000,APA Corporation,Investor-owned Company,Apache,Natural Gas,303.315,Bcf/yr,16.20725788125,0.0281287333174137,0.4624534393876702,0.9280986713134424,4.482810027334112,0.1601003581190754,5.901490871352639,22.10874875260264,Apache AnnRpts
2001,APA Corporation,Investor-owned Company,Apache,Natural Gas,411.355,Bcf/yr,21.98024023125,0.0381481136567091,0.627178130192424,1.2586849609750292,6.079575091222074,0.2171276818293597,8.003586296046237,29.98382652729624,Apache AnnRpts
2002,APA Corporation,Investor-owned Company,Apache,Natural Gas,394.34,Bcf/yr,21.071064975,0.0365701818122709,0.6012359734537819,1.2066215981594803,5.828103806863931,0.2081465645308546,7.672531560289464,28.743596535289463,OGJ100
2003,APA Corporation,Investor-owned Company,Apache,Natural Gas,444.205,Bcf/yr,23.73553891875,0.0411945468679814,0.6772633402344098,1.359201062561323,6.565077982269089,0.2344670707953246,8.642736931932804,32.378275850682805,Apache AnnRpts
2004,APA Corporation,Investor-owned Company,Apache,Natural Gas,450.775,Bcf/yr,24.08659865625,0.0418038335102358,0.6872803822428071,1.379304282878581,6.662178560478492,0.2379349485885175,8.770567059110116,32.85716571536012,Apache AnnRpts
2005,APA Corporation,Investor-owned Company,Apache,Natural Gas,461.36,Bcf/yr,24.6521949,0.0427854619894236,0.7034189499230025,1.4116928045008317,6.818618380926975,0.2435220850331062,8.976515597340232,33.62871049734024,Apache AnnRpts
2006,APA Corporation,Investor-owned Company,Apache,Natural Gas,579.985,Bcf/yr,30.99077349375,0.0537864708079067,0.8842822084079518,1.7746676157846688,8.57182326526342,0.3061365451879792,11.284559560263949,42.27533305401395,Apache AnnRpts
2007,APA Corporation,Investor-owned Company,Apache,Natural Gas,655.54,Bcf/yr,35.027960475,0.0607932671938329,0.9994781915045192,2.0058546494331435,9.688479914671555,0.3460171398096983,12.75460602280305,47.782566497803046,Apache AnnRpts
2008,APA Corporation,Investor-owned Company,Apache,Natural Gas,590.5699999999999,Bcf/yr,31.5563697375,0.0547680992870944,0.9004207760881472,1.8070561374069187,8.728263085711902,0.3117236816325679,11.490508098494065,43.04687783599407,"Apache AnnRpt 2010, page 9: Natural Gas production 2008-2010."
2009,APA Corporation,Investor-owned Company,Apache,Natural Gas,642.035,Bcf/yr,34.30633768125,0.0595408446514209,0.9788876051539253,1.9645313632254449,9.48888428168556,0.3388887243459128,12.49184409471635,46.79818177596636,"Apache AnnRpt 2010, page 9: Natural Gas production 2008-2010."
2010,APA Corporation,Investor-owned Company,Apache,Natural Gas,689.485,Bcf/yr,36.84176911875,0.0639412481788142,1.0512329085479049,2.10972128773898,10.19016623542014,0.3639345084078621,13.415061679885838,50.25683079863583,"Apache AnnRpt 2010, page 9: Natural Gas production 2008-2010."
2011,APA Corporation,Investor-owned Company,Apache,Natural Gas,825.63,Bcf/yr,44.1165070125,0.0765670213766425,1.2588082790552466,2.5263046865355068,12.20230599498166,0.4357966426779164,16.063985981949056,60.180492994449054,"Apache Corporation (2014) Annual Report: Visible Growth, page 0, Performance Highlights."
2012,APA Corporation,Investor-owned Company,Apache,Natural Gas,836.9449999999998,Bcf/yr,44.72110989375,0.0776163483716363,1.2760598514030417,2.560926899304119,12.36953476856452,0.4417690988773042,16.284137867643317,61.00524776139331,"Apache Corporation (2014) Annual Report: Visible Growth, page 0, Performance Highlights."
2013,APA Corporation,Investor-owned Company,Apache,Natural Gas,765.405,Bcf/yr,40.89845941875,0.0709818938226434,1.1669853939782724,2.342025166960636,11.312217361395463,0.4040077629069808,14.892209816157015,55.79066923490701,"Apache Corporation (2014) Annual Report: Visible Growth, page 0, Performance Highlights."
2014,APA Corporation,Investor-owned Company,Apache,Natural Gas,567.3,Bcf/yr,30.312966375,0.0526100931736605,0.8649418464784968,1.7358534073030207,8.38434673031878,0.2994409546542421,11.037752077273957,41.35071845227396,APA 10-K reports gas production in Bcf per year.
2015,APA Corporation,Investor-owned Company,Apache,Natural Gas,419.4,Bcf/yr,22.41011475,0.038894188395969,0.6394440514949437,1.2833014613482934,6.198475266518062,0.2213741166613593,8.160114967757266,30.570229717757268,"Apache SEC 10-K for 2017, page 8."
2016,APA Corporation,Investor-owned Company,Apache,Natural Gas,402.43002,Bcf/yr,21.503345081175,0.0373204316024644,0.6135705351263502,1.2313758530196066,5.947669350201167,0.2124167625071845,7.829936169949587,29.333281251124593,"Apache 10-K for 2018, p. 32."
2017,APA Corporation,Investor-owned Company,Apache,Natural Gas,349.5094,Bcf/yr,18.67559790225,0.0324126953976206,0.5328843747533784,1.0694466470552344,5.165534981677559,0.1844833922027699,6.800278698883792,25.475876601133795,"Apache 10-K for 2018, p. 32."
2018,APA Corporation,Investor-owned Company,Apache,Natural Gas,352.418815,Bcf/yr,18.831058856006248,0.0326825078323656,0.5373202548560969,1.0783490231190604,5.208534354394623,0.1860190840855222,6.856886140202145,25.6879449962084,"Apache 10-K for 2018, p. 32."
2019,APA Corporation,Investor-owned Company,Apache,Natural Gas,357.77081,Bcf/yr,19.1170360188375,0.0331788395009976,0.545480248576604,1.094725329758614,5.287633564299315,0.1888440558678326,6.96101798213553,26.078054000973033,"Apache 10-K for 2021, p. 40."
2020,APA Corporation,Investor-owned Company,Apache,Natural Gas,326.08005,Bcf/yr,17.4236798716875,0.0302399115328254,0.4971624899467664,0.9977563297127436,4.8192635308296925,0.172116554672489,6.344422262022028,23.76810213370953,"Apache 10-K for 2021, p. 40."
1993,APA Corporation,Investor-owned Company,Dekalb Energy,Natural Gas,21.0,Bcf/yr,1.12210875,0.0019474915505849,0.0320179424925937,0.0642568685939775,0.3103671449615625,0.0110845408914843,0.4085894475987187,1.5306981975987188,OGJ100
1994,APA Corporation,Investor-owned Company,Dekalb Energy,Natural Gas,20.5,Bcf/yr,1.095391875,0.0019011227041425,0.0312556105284843,0.0627269431512637,0.3029774510339063,0.0108206232512109,0.3988611274177969,1.4942530024177971,OGJ100
2017,Banpu,Investor-owned Company,Banpu,Natural Gas,73.0,Bcf/yr,3.90066375,0.006769851580605,0.1113004667599687,0.2233691146362075,1.0788953134378123,0.0385319754799218,1.4203347464145937,5.320998496414592,Banpu 2017 Annual Report page 20.
2018,Banpu,Investor-owned Company,Banpu,Natural Gas,73.365,Bcf/yr,3.92016706875,0.006803700838508,0.1118569690937685,0.2244859602093885,1.0842897900050017,0.0387246353573214,1.4274364201466665,5.3476034888966675,Banpu 2018 Annual Report page 10.
2019,Banpu,Investor-owned Company,Banpu,Natural Gas,68.985,Bcf/yr,3.68612724375,0.0063975097436717,0.1051789410881704,0.2110838133312161,1.0195560711987328,0.0364127168285261,1.342216335361791,5.028343579111792,Banpu 2019 Annual Report page 8.
2020,Banpu,Investor-owned Company,Banpu,Natural Gas,62.4,Bcf/yr,3.334266,0.005786832036024,0.09513902912085,0.190934695250676,0.9222338021715,0.032936921506125,1.21409435857905,4.54836035857905,Banpu 2020 Annual Report page 53.
2021,Banpu,Investor-owned Company,Banpu,Natural Gas,201.845,Bcf/yr,10.78533526875,0.0187186396203728,0.3077457905913136,0.6176156019691137,2.9831455416555515,0.1065409122019839,3.927225573836352,14.71256084258635,Banpu 2021 Annual Report page 46.
2022,Banpu,Investor-owned Company,Banpu,Natural Gas,249.1344,Bcf/yr,13.312185246,0.0231041494742887,0.3798462329584213,0.7623141144304488,3.682053925700566,0.1315019259178773,4.847318422563725,18.159503668563723,Banpu 2022 Annual Report page 43.
1968,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,0.22,Bcf/yr,0.011755425,2.04022924347e-05,0.0003354260642081,0.000673167194794,0.0032514653281687,0.0001161237617203,0.0042804608796056,0.0160358858796056,"U.S. Bureau of Mines Minerals Yearbook 1970, in million bbl per year."
1969,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,1.0906,Bcf/yr,0.05827484775,0.0001011397278603,0.0016627984801153,0.0033370733756472,0.0161184003950038,0.0005756571569644,0.0212194119786267,0.0794942597286268,"U.S. Bureau of Mines Minerals Yearbook 1970, in million bbl per year."
1970,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,1.2305,Bcf/yr,0.065750229375,0.0001141137310949,0.0018760989636731,0.0037651465145185,0.018186036755962,0.0006495013127129,0.0239413959652487,0.0896916253402487,"U.S. Bureau of Mines Minerals Yearbook 1970, in million bbl per year."
1971,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,1.7902000000000002,Bcf/yr,0.09565709925,0.0001660190178027,0.0027294533642972,0.0054777450550923,0.0264580601385804,0.000944930719235,0.0348312775757726,0.1304883768257727,"U.S. Bureau of Mines Minerals Yearbook 1972, in million bbl per year."
1972,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,1.8,Bcf/yr,0.09618075,0.000166927847193,0.0027443950707937,0.0055077315937695,0.0266028981395625,0.0009501035049843,0.0350219526513187,0.1312027026513187,"U.S. Bureau of Mines Minerals Yearbook 1972, in million bbl per year."
1973,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,5.657500000000001,Bcf/yr,0.302301440625,0.0005246634974968,0.0086257861738975,0.017311106384306,0.0836143867914304,0.0029862280996939,0.110075942847131,0.4123773834721311,"U.S. Bureau of Mines Minerals Yearbook 1974, in million bbl per year."
1974,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,6.8255,Bcf/yr,0.364712060625,0.0006329811227865,0.010406593642057,0.0208850122184854,0.1008767118064354,0.0036027397073726,0.1328012987897645,0.4975133594147645,"U.S. Bureau of Mines Minerals Yearbook 1974, in million bbl per year."
1975,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,44.0058,Bcf/yr,2.3513949157500003,0.0040809963655587,0.0670940558924086,0.1346511860939455,0.6503787860833109,0.0232278137886896,0.8562050244352238,3.2075999401852235,"U.S. Bureau of Mines Minerals Yearbook 1976, in million bbl per year."
1976,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,46.1586,Bcf/yr,2.46642709275,0.0042806420708015,0.070376352397078,0.1412384330800938,0.6821958522582275,0.0243641375806509,0.8980912798062008,3.3645183725562013,"U.S. Bureau of Mines Minerals Yearbook 1976, in million bbl per year."
1977,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,49.61895,Bcf/yr,2.6513265695625,0.0046015469463761,0.0756522232210897,0.1518265880914828,0.7333377070233581,0.0261906323936913,0.9654180652823068,3.616744634844807,No source as data is interpolated
1978,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,53.0793,Bcf/yr,2.836226046375,0.0049224518219507,0.0809280940451015,0.1624147431028719,0.7844795617884889,0.0280171272067317,1.032744850758413,3.868970897133413,No source as data is interpolated
1979,Bapco Energies,State-owned Entity,Bahrain,Natural Gas,56.53965,Bcf/yr,3.0211255231875,0.0052433566975253,0.0862039648691132,0.1730028981142609,0.8356214165536194,0.0298436220197721,1.1000716362345189,4.121197159422019,No source as data is interpolated
1980,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,100.0,Bcf/yr,5.343375,0.0092737692885,0.152466392821875,0.30598508854275,1.47793878553125,0.0527835280546875,1.9456640361843751,7.289039036184374,"US Energy Information Administration, International Energy Statistics"
1981,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,120.0,Bcf/yr,6.412050000000001,0.0111285231462,0.18295967138625,0.3671821062513,1.7735265426375002,0.063340233665625,2.3347968434212505,8.746846843421249,"US Energy Information Administration, International Energy Statistics"
1982,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,130.0,Bcf/yr,6.9463875,0.01205590007505,0.1982063106684375,0.397780615105575,1.9213204211906247,0.0686185864710937,2.5293632470396874,9.475750747039688,"US Energy Information Administration, International Energy Statistics"
1983,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,140.0,Bcf/yr,7.480725,0.0129832770039,0.213452949950625,0.42837912395985,2.06911429974375,0.0738969392765625,2.7239296506581248,10.204654650658126,"US Energy Information Administration, International Energy Statistics"
1984,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,133.0,Bcf/yr,7.10668875,0.0123341131537049,0.2027803024530937,0.4069601677618575,1.9656585847565624,0.0702020923127343,2.5877331681252183,9.694421918125219,"US Energy Information Administration, International Energy Statistics"
1985,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,164.0,Bcf/yr,8.763135,0.01520898163314,0.250044884227875,0.50181554521011,2.42381960827125,0.0865649860096875,3.190889019342375,11.954024019342375,"US Energy Information Administration, International Energy Statistics"
1986,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,180.0,Bcf/yr,9.618075,0.0166927847193,0.274439507079375,0.55077315937695,2.66028981395625,0.0950103504984375,3.502195265131875,13.120270265131875,"US Energy Information Administration, International Energy Statistics"
1987,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,185.43535044,Bcf/yr,9.908506156573347,0.017196846579127,0.2827265898324709,0.5674045212333927,2.740620966238553,0.0978793202228054,3.607948923883544,13.516455080456891,BP Statistical Review
1988,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,196.438101335,Bcf/yr,10.496424397209056,0.0182172163125177,0.2995020872332539,0.6010712983015967,2.9032348891911446,0.1036869603282551,3.822025491038513,14.318449888247567,BP Statistical Review
1989,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,204.90298168,Bcf/yr,10.9487346973437,0.0190022297862606,0.3124081849519634,0.6269725699202828,3.028340638958712,0.1081550228199539,3.9867236236172183,14.935458320960915,BP Statistical Review
1990,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,214.595726405,Bcf/yr,11.466654395793167,0.0199011125697803,0.3271863631996034,0.6566309234492969,3.1715934726320207,0.1132711954511436,4.175311871850702,15.64196626764387,BP Statistical Review
1991,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,204.574414155,Bcf/yr,10.931178102354732,0.0189717591920351,0.3119072298986117,0.6259672022879889,3.0234846120700767,0.107981593288217,3.980330803448713,14.911508905803444,BP Statistical Review
1992,Bapco Energies,State-owned Entity,Bahrain Petroleum Corporation,Natural Gas,238.379847645,Bcf/yr,12.73752918410102,0.0221067971008751,0.3634491549186128,0.7294067878846259,3.5231082252357573,0.1258252937584199,4.638070965139871,17.37560014924089,BP Statistical Review
